dn,P,u,v,w
7.3552e+05,1.776,-0.0035632,0.043733,-0.069719
7.3552e+05,1.778,-0.0086884,0.025486,-0.075266
7.3552e+05,1.779,-0.018809,-0.029391,-0.090368
7.3552e+05,1.782,0.043599,-0.035611,-0.085024
7.3552e+05,1.784,0.065869,-0.047315,-0.084768
7.3552e+05,1.789,0.01284,-0.096514,-0.084132
7.3552e+05,1.79,0.091511,-0.07005,-0.089195
7.3552e+05,1.79,0.097324,-0.082661,-0.081568
7.3552e+05,1.795,0.069846,-0.10706,-0.076322
7.3552e+05,1.797,0.065811,-0.15577,-0.092815
7.3552e+05,1.798,0.12612,-0.083208,-0.076628
7.3552e+05,1.8,0.13703,-0.13141,-0.076523
7.3552e+05,1.799,0.12756,-0.13416,-0.07045
7.3552e+05,1.8,0.093167,-0.15448,-0.065908
7.3552e+05,1.804,0.20953,-0.15313,-0.064121
7.3552e+05,1.8,0.12605,-0.093846,-0.056532
7.3552e+05,1.8,0.1387,-0.11999,-0.055245
7.3552e+05,1.801,0.1696,-0.11949,-0.045064
7.3552e+05,1.801,0.12994,-0.09884,-0.030001
7.3552e+05,1.8,0.16823,-0.12264,-0.034147
7.3552e+05,1.801,0.17938,-0.10991,-0.036028
7.3552e+05,1.799,0.21848,-0.085647,-0.027025
7.3552e+05,1.799,0.18454,-0.069732,-0.034498
7.3552e+05,1.798,0.18452,-0.060279,-0.026459
7.3552e+05,1.8,0.17055,-0.049895,-0.02788
7.3552e+05,1.8,0.20883,-0.00068385,-0.034037
7.3552e+05,1.796,0.26127,-0.0092598,-0.026692
7.3552e+05,1.797,0.1866,-0.040848,-0.018206
7.3552e+05,1.797,0.22561,-0.0018796,-0.021273
7.3552e+05,1.797,0.22501,-0.0018796,-0.015304
7.3552e+05,1.797,0.19424,0.04292,-0.017429
7.3552e+05,1.796,0.13208,0.012504,-0.0086749
7.3552e+05,1.794,0.23788,0.010978,-0.011984
7.3552e+05,1.795,0.21869,0.017952,-0.0089095
7.3552e+05,1.794,0.15262,0.066981,-0.011611
7.3552e+05,1.794,0.21475,0.050913,-0.0022751
7.3552e+05,1.793,0.21141,0.018877,-0.0086455
7.3552e+05,1.792,0.21434,0.075073,-0.0033212
7.3552e+05,1.793,0.17697,0.058163,0.0019231
7.3552e+05,1.793,0.18922,0.048568,0.0021635
7.3552e+05,1.789,0.19165,0.039769,0.0054265
7.3552e+05,1.789,0.18402,0.07654,0.010681
7.3552e+05,1.785,0.15363,0.12357,0.0035685
7.3552e+05,1.787,0.19579,0.047644,0.0088636
7.3552e+05,1.784,0.19818,0.075085,0.0050857
7.3552e+05,1.784,0.17089,0.092308,0.0023092
7.3552e+05,1.784,0.19152,0.058546,0.0003872
7.3552e+05,1.784,0.26707,0.059671,-0.017055
7.3552e+05,1.784,0.17604,0.036105,-0.0072185
7.3552e+05,1.783,0.1611,0.043338,-0.0017026
7.3552e+05,1.782,0.1884,0.049358,-0.0079712
7.3552e+05,1.785,0.15941,0.016815,-0.00086932
7.3552e+05,1.784,0.15983,0.096124,-0.0018314
7.3552e+05,1.784,0.12338,0.12754,-0.015592
7.3552e+05,1.785,0.16046,0.061986,-0.023881
7.3552e+05,1.787,0.15756,0.051484,-0.029201
7.3552e+05,1.787,0.055199,0.013352,-0.023534
7.3552e+05,1.79,0.12972,0.072647,-0.042086
7.3552e+05,1.79,0.13203,0.098251,-0.052907
7.3552e+05,1.793,0.085012,0.085682,-0.052666
7.3552e+05,1.793,0.1477,0.12188,-0.074432
7.3552e+05,1.794,0.14586,0.083667,-0.07864
7.3552e+05,1.798,0.19402,0.10201,-0.097864
7.3552e+05,1.8,0.045127,0.10909,-0.09894
7.3552e+05,1.805,0.11608,0.12295,-0.11384
7.3552e+05,1.805,0.15976,0.1115,-0.12949
7.3552e+05,1.809,0.15715,0.070532,-0.1378
7.3552e+05,1.813,0.21096,0.21033,-0.1273
7.3552e+05,1.816,0.19897,0.054482,-0.15465
7.3552e+05,1.82,0.17629,0.06658,-0.15998
7.3552e+05,1.826,0.20148,0.08048,-0.17651
7.3552e+05,1.83,0.25283,0.069937,-0.18838
7.3552e+05,1.836,0.23992,0.068636,-0.20678
7.3552e+05,1.842,0.24803,0.10671,-0.21098
7.3552e+05,1.849,0.24435,-0.018554,-0.22241
7.3552e+05,1.854,0.30229,0.025126,-0.21953
7.3552e+05,1.863,0.29869,0.04719,-0.241
7.3552e+05,1.869,0.24705,0.040664,-0.2342
7.3552e+05,1.883,0.2791,0.0057125,-0.24601
7.3552e+05,1.889,0.27009,0.015437,-0.25598
7.3552e+05,1.9,0.30528,-0.011115,-0.24134
7.3552e+05,1.914,0.29027,0.0091169,-0.23382
7.3552e+05,1.92,0.33064,-0.036083,-0.24177
7.3552e+05,1.932,0.30513,-0.015975,-0.22829
7.3552e+05,1.941,0.32919,-0.025316,-0.22483
7.3552e+05,1.949,0.32812,-0.020457,-0.22595
7.3552e+05,1.953,0.30113,-0.051556,-0.22166
7.3552e+05,1.964,0.35072,-0.082714,-0.21762
7.3552e+05,1.97,0.39074,-0.076312,-0.20751
7.3552e+05,1.981,0.32953,-0.11789,-0.20168
7.3552e+05,1.99,0.31462,-0.056427,-0.19214
7.3552e+05,1.994,0.36158,-0.12803,-0.18334
7.3552e+05,1.997,0.43281,-0.1856,-0.16001
7.3552e+05,2.007,0.36389,-0.15915,-0.16602
7.3552e+05,2.008,0.34696,-0.12237,-0.14462
7.3552e+05,2.014,0.38908,-0.1463,-0.1333
7.3552e+05,2.014,0.39682,-0.13515,-0.14056
7.3552e+05,2.024,0.37637,-0.1891,-0.12555
7.3552e+05,2.027,0.34616,-0.18041,-0.10349
7.3552e+05,2.028,0.40337,-0.20711,-0.10169
7.3552e+05,2.035,0.3371,-0.19157,-0.083307
7.3552e+05,2.032,0.3601,-0.22192,-0.061868
7.3552e+05,2.035,0.3299,-0.15729,-0.049864
7.3552e+05,2.036,0.28846,-0.2044,-0.035987
7.3552e+05,2.037,0.29614,-0.23789,-0.017112
7.3552e+05,2.039,0.30748,-0.19103,-0.0049023
7.3552e+05,2.037,0.3083,-0.2576,0.01629
7.3552e+05,2.034,0.23983,-0.21894,0.025406
7.3552e+05,2.032,0.29126,-0.23605,0.03868
7.3552e+05,2.031,0.27715,-0.25469,0.055337
7.3552e+05,2.03,0.27164,-0.22672,0.066839
7.3552e+05,2.026,0.29087,-0.21387,0.082868
7.3552e+05,2.022,0.25784,-0.23813,0.089558
7.3552e+05,2.016,0.20859,-0.30677,0.099625
7.3552e+05,2.01,0.23294,-0.25913,0.11617
7.3552e+05,2.005,0.16141,-0.21797,0.12297
7.3552e+05,2,0.25994,-0.18929,0.14707
7.3552e+05,1.992,0.24486,-0.20268,0.15257
7.3552e+05,1.987,0.18505,-0.2348,0.15251
7.3552e+05,1.981,0.22351,-0.2003,0.15743
7.3552e+05,1.976,0.22519,-0.22209,0.16665
7.3552e+05,1.967,0.1928,-0.20067,0.16737
7.3552e+05,1.957,0.21963,-0.17351,0.18016
7.3552e+05,1.951,0.14988,-0.17753,0.18211
7.3552e+05,1.942,0.20357,-0.16509,0.16948
7.3552e+05,1.936,0.15171,-0.12225,0.19435
7.3552e+05,1.927,0.1237,-0.14455,0.18145
7.3552e+05,1.92,0.15352,-0.11332,0.17142
7.3552e+05,1.91,0.18628,-0.091284,0.16872
7.3552e+05,1.901,0.2102,-0.057163,0.17518
7.3552e+05,1.895,0.15361,-0.055543,0.16841
7.3552e+05,1.89,0.21301,-0.023419,0.17245
7.3552e+05,1.881,0.1723,-0.05582,0.16629
7.3552e+05,1.876,0.14257,-0.05304,0.1693
7.3552e+05,1.872,0.10843,-0.046054,0.16884
7.3552e+05,1.866,0.15209,-0.10321,0.15318
7.3552e+05,1.86,0.18604,-0.022871,0.1496
7.3552e+05,1.851,0.16608,-0.034805,0.14455
7.3552e+05,1.849,0.09165,-0.060614,0.14301
7.3552e+05,1.844,0.13021,-0.042261,0.14291
7.3552e+05,1.84,0.16501,-0.029156,0.12535
7.3552e+05,1.835,0.12737,-0.0081168,0.11146
7.3552e+05,1.834,0.18497,-0.0097368,0.10828
7.3552e+05,1.83,0.12028,0.017363,0.095667
7.3552e+05,1.828,0.18585,-0.047816,0.099322
7.3552e+05,1.824,0.14065,0.045712,0.069594
7.3552e+05,1.822,0.18081,0.024802,0.080716
7.3552e+05,1.819,0.15986,0.011426,0.068533
7.3552e+05,1.82,0.16883,0.078649,0.061404
7.3552e+05,1.817,0.23321,0.035398,0.07298
7.3552e+05,1.813,0.19903,0.10279,0.060457
7.3552e+05,1.813,0.18295,0.080345,0.05882
7.3552e+05,1.81,0.22481,0.085828,0.046996
7.3552e+05,1.809,0.17954,0.094793,0.035355
7.3552e+05,1.81,0.19811,0.10436,0.033223
7.3552e+05,1.81,0.16487,0.11279,0.040898
7.3552e+05,1.807,0.20868,0.12339,0.04234
7.3552e+05,1.808,0.21355,0.081111,0.040825
7.3552e+05,1.806,0.15567,0.13696,0.051019
7.3552e+05,1.805,0.16582,0.2223,0.066124
7.3552e+05,1.803,0.28045,0.19214,0.058689
7.3552e+05,1.801,0.11669,0.18452,0.066151
7.3552e+05,1.8,0.19418,0.11106,0.068004
7.3552e+05,1.799,0.18006,0.07667,0.071594
7.3552e+05,1.797,0.14086,0.069083,0.080672
7.3552e+05,1.794,0.17653,0.15716,0.082291
7.3552e+05,1.791,0.2037,0.10094,0.08204
7.3552e+05,1.793,0.16745,0.15625,0.092424
7.3552e+05,1.787,0.16244,0.087843,0.087894
7.3552e+05,1.783,0.1516,0.073801,0.091817
7.3552e+05,1.781,0.16387,0.14352,0.095075
7.3552e+05,1.777,0.15786,0.13879,0.11256
7.3552e+05,1.778,0.16013,0.11069,0.11078
7.3552e+05,1.772,0.12288,0.027865,0.10397
7.3552e+05,1.773,0.14403,0.15456,0.11115
7.3552e+05,1.765,0.16537,0.087313,0.12136
7.3552e+05,1.763,0.16381,0.083113,0.10814
7.3552e+05,1.758,0.12756,0.10612,0.11048
7.3552e+05,1.757,0.1349,0.10034,0.12128
7.3552e+05,1.752,0.1013,0.024861,0.10982
7.3552e+05,1.748,0.13949,0.073153,0.10064
7.3552e+05,1.743,0.1468,0.045836,0.10641
7.3552e+05,1.738,0.12276,0.061874,0.098934
7.3552e+05,1.735,0.19048,0.042519,0.10381
7.3552e+05,1.731,0.081094,0.049169,0.09972
7.3552e+05,1.732,0.15762,-0.011421,0.090419
7.3552e+05,1.727,0.14327,-0.0028748,0.084938
7.3552e+05,1.725,0.12914,-0.0036522,0.091541
7.3552e+05,1.72,0.19983,-0.028423,-0.0041458
7.3552e+05,1.715,0.23938,-0.021988,0.080644
7.3552e+05,1.714,0.14258,-0.011934,0.074816
7.3552e+05,1.712,0.13182,0.00041778,0.071711
7.3552e+05,1.711,0.12832,0.053864,0.053262
7.3552e+05,1.709,0.1295,-0.024002,0.055392
7.3552e+05,1.705,0.13876,0.0033039,0.037236
7.3552e+05,1.703,0.12625,0.0097476,0.036969
7.3552e+05,1.7,0.11344,0.00043552,0.026619
7.3552e+05,1.698,0.12962,0.0071206,0.014193
7.3552e+05,1.697,0.17669,-0.048852,0.012951
7.3552e+05,1.695,0.18074,-0.10597,0.010348
7.3552e+05,1.694,0.15228,-0.083497,-0.0015949
7.3552e+05,1.691,0.16314,-0.079828,-0.017577
7.3552e+05,1.691,0.13151,-0.05433,-0.01778
7.3552e+05,1.691,0.11014,-0.090553,-0.025985
7.3552e+05,1.692,0.10247,-0.074921,-0.034807
7.3552e+05,1.692,0.11223,-0.095147,-0.065979
7.3552e+05,1.692,0.11255,-0.10539,-0.05891
7.3552e+05,1.693,0.13616,-0.086631,-0.071585
7.3552e+05,1.695,0.11404,-0.070462,-0.075846
7.3552e+05,1.696,0.074047,-0.071087,-0.093988
7.3552e+05,1.697,0.057914,-0.1299,-0.1097
7.3552e+05,1.7,0.096579,-0.022783,-0.099736
7.3552e+05,1.704,0.10064,-0.056267,-0.12043
7.3552e+05,1.707,0.14757,-0.093068,-0.13576
7.3552e+05,1.714,0.071088,-0.10023,-0.14555
7.3552e+05,1.718,-0.0036089,-0.07273,-0.14411
7.3552e+05,1.722,0.044128,-0.101,-0.16337
7.3552e+05,1.728,0.024111,-0.043074,-0.17245
7.3552e+05,1.733,0.028403,-0.063035,-0.18105
7.3552e+05,1.739,0.013144,-0.030328,-0.18261
7.3552e+05,1.745,0.084076,-0.03931,-0.1975
7.3552e+05,1.753,0.022461,-0.080493,-0.19674
7.3552e+05,1.759,0.050902,-0.04401,-0.21395
7.3552e+05,1.77,0.030343,-0.031782,-0.21805
7.3552e+05,1.779,0.0496,-0.028514,-0.23217
7.3552e+05,1.785,0.033394,-0.00079518,-0.23483
7.3552e+05,1.794,0.011958,-0.088097,-0.24404
7.3552e+05,1.803,0.066279,-0.05321,-0.25359
7.3552e+05,1.813,0.07933,-0.030504,-0.25327
7.3552e+05,1.826,0.086607,-0.054801,-0.2666
7.3552e+05,1.835,0.084671,-0.045477,-0.26177
7.3552e+05,1.847,0.14006,-0.01545,-0.27021
7.3552e+05,1.857,0.15584,-0.032925,-0.27363
7.3552e+05,1.865,0.16817,-0.025056,-0.27539
7.3552e+05,1.876,0.18154,-0.05251,-0.27604
7.3552e+05,1.886,0.18744,-0.039646,-0.27946
7.3552e+05,1.9,0.22542,-0.030746,-0.28163
7.3552e+05,1.91,0.16173,-0.011132,-0.28208
7.3552e+05,1.922,0.18409,-0.062228,-0.27779
7.3552e+05,1.93,0.16177,-0.038839,-0.27102
7.3552e+05,1.943,0.18144,-0.036754,-0.26198
7.3552e+05,1.948,0.26395,-0.066493,-0.26364
7.3552e+05,1.957,0.303,-0.054837,-0.26469
7.3552e+05,1.97,0.25626,-0.041802,-0.25537
7.3552e+05,1.979,0.31723,-0.053535,-0.25922
7.3552e+05,1.99,0.27738,-0.041555,-0.2683
7.3552e+05,2,0.30139,-0.079916,-0.24777
7.3552e+05,2.007,0.28506,-0.026199,-0.24641
7.3552e+05,2.015,0.33316,-0.084275,-0.23448
7.3552e+05,2.027,0.31412,-0.023991,-0.2324
7.3552e+05,2.033,0.35376,-0.010892,-0.22233
7.3552e+05,2.047,0.31517,-0.075334,-0.21319
7.3552e+05,2.05,0.38678,-0.13159,-0.19887
7.3552e+05,2.055,0.36259,-0.10334,-0.18525
7.3552e+05,2.057,0.35397,-0.1015,-0.16803
7.3552e+05,2.071,0.40959,-0.11388,-0.15433
7.3552e+05,2.075,0.39188,-0.15248,-0.14407
7.3552e+05,2.079,0.40569,-0.10141,-0.12759
7.3552e+05,2.08,0.37474,-0.14747,-0.11566
7.3552e+05,2.088,0.40797,-0.13069,-0.10223
7.3552e+05,2.096,0.41429,-0.12755,-0.08651
7.3552e+05,2.094,0.39792,-0.14369,-0.080134
7.3552e+05,2.102,0.40484,-0.12347,-0.062342
7.3552e+05,2.105,0.41356,-0.13451,-0.044367
7.3552e+05,2.108,0.46133,-0.18221,-0.017394
7.3552e+05,2.11,0.4089,-0.18244,0.0024009
7.3552e+05,2.111,0.42263,-0.14174,0.0078189
7.3552e+05,2.112,0.42613,-0.11457,0.024257
7.3552e+05,2.109,0.43326,-0.16053,0.060164
7.3552e+05,2.108,0.43276,-0.20964,0.093283
7.3552e+05,2.108,0.48488,-0.1766,0.09758
7.3552e+05,2.103,0.44499,-0.18681,0.12368
7.3552e+05,2.104,0.45091,-0.20021,0.1484
7.3552e+05,2.094,0.45473,-0.012577,0.17593
7.3552e+05,2.092,0.45909,-0.15964,0.18643
7.3552e+05,2.089,0.46218,-0.13247,0.20684
7.3552e+05,2.082,0.4531,-0.15032,0.23105
7.3552e+05,2.073,0.41337,-0.13191,0.24812
7.3552e+05,2.066,0.51498,-0.16311,0.2675
7.3552e+05,2.053,0.47809,-0.21889,0.28586
7.3552e+05,2.047,0.40588,-0.13151,0.31269
7.3552e+05,2.031,0.45593,-0.14416,0.33688
7.3552e+05,2.023,0.43279,-0.15977,0.34759
7.3552e+05,2.013,0.38618,-0.21344,0.36295
7.3552e+05,2.002,0.40726,-0.14623,0.38721
7.3552e+05,1.987,0.38132,-0.099725,0.39864
7.3552e+05,1.977,0.43036,-0.16844,0.42072
7.3552e+05,1.963,0.35328,-0.16877,0.43499
7.3552e+05,1.944,0.47066,-0.1279,0.44392
7.3552e+05,1.93,0.38224,-0.16656,0.45
7.3552e+05,1.913,0.36231,-0.10759,0.46607
7.3552e+05,1.898,0.35149,-0.11533,0.47502
7.3552e+05,1.883,0.35408,-0.095508,0.46925
7.3552e+05,1.863,0.32529,-0.087739,0.47336
7.3552e+05,1.841,0.32491,-0.074215,0.49141
7.3552e+05,1.825,0.23201,-0.053135,0.49402
7.3552e+05,1.804,0.27367,-0.048046,0.49323
7.3552e+05,1.786,0.27682,-0.025463,0.49355
7.3552e+05,1.765,0.20123,0.0087341,0.49994
7.3552e+05,1.75,0.1968,0.072158,0.51155
7.3552e+05,1.731,0.18212,0.10723,0.52513
7.3552e+05,1.709,0.079615,0.13632,0.53782
7.3552e+05,1.689,0.040568,0.1575,0.4846
7.3552e+05,1.668,0.019657,0.16632,0.43724
7.3552e+05,1.649,0.034834,0.18128,0.39455
7.3552e+05,1.63,0.030747,0.20925,0.39213
7.3552e+05,1.61,0.08533,0.27959,0.39064
7.3552e+05,1.594,-0.00060832,0.37472,0.34873
7.3552e+05,1.578,-0.042121,0.30215,0.29827
7.3552e+05,1.565,-0.15319,0.39626,0.1764
7.3552e+05,1.552,-0.02675,0.26209,0.19228
7.3552e+05,1.54,0.058123,0.30116,0.21197
7.3552e+05,1.531,-0.042179,0.36413,0.25001
7.3552e+05,1.524,-0.10416,0.3693,0.21456
7.3552e+05,1.515,-0.10948,0.34239,0.18487
7.3552e+05,1.508,-0.096553,0.35144,0.15
7.3552e+05,1.509,-0.10928,0.35185,0.11553
7.3552e+05,1.504,-0.11838,0.40937,0.083446
7.3552e+05,1.502,-0.11707,0.3856,0.066492
7.3552e+05,1.504,-0.14141,0.31314,0.019788
7.3552e+05,1.505,-0.18917,0.35231,-0.011205
7.3552e+05,1.508,-0.18936,0.37582,-0.04942
7.3552e+05,1.512,-0.1534,0.30384,-0.073906
7.3552e+05,1.518,-0.16487,0.33379,-0.12433
7.3552e+05,1.521,-0.19038,0.24124,-0.14803
7.3552e+05,1.528,-0.10749,0.33453,-0.1798
7.3552e+05,1.539,-0.16096,0.27221,-0.19831
7.3552e+05,1.55,-0.1369,0.28007,-0.24009
7.3552e+05,1.561,-0.096957,0.25273,-0.25412
7.3552e+05,1.574,-0.11635,0.18827,-0.28323
7.3552e+05,1.588,-0.24193,0.20557,-0.29802
7.3552e+05,1.6,-0.036758,0.23063,-0.33745
7.3552e+05,1.612,-0.11558,0.23306,-0.3696
7.3552e+05,1.628,-0.12252,0.13406,-0.37734
7.3552e+05,1.643,-0.052174,0.090936,-0.40235
7.3552e+05,1.659,-0.044892,0.090406,-0.41166
7.3552e+05,1.672,0.19983,-0.028423,-0.0041458
7.3552e+05,1.696,-0.03096,0.099588,-0.43436
7.3552e+05,1.716,-0.0085422,0.076199,-0.44214
7.3552e+05,1.731,0.041667,0.035982,-0.46115
7.3552e+05,1.744,0.059381,0.057239,-0.44829
7.3552e+05,1.759,-0.013641,0.015408,-0.44567
7.3552e+05,1.776,0.053701,-0.046095,-0.44384
7.3552e+05,1.796,0.093226,-0.072123,-0.45892
7.3552e+05,1.813,0.084917,-0.10258,-0.45273
7.3552e+05,1.829,0.16175,-0.058258,-0.44994
7.3552e+05,1.844,0.13377,-0.075439,-0.43067
7.3552e+05,1.856,0.17558,-0.10699,-0.41637
7.3552e+05,1.868,0.14267,-0.12456,-0.41469
7.3552e+05,1.877,0.2857,-0.15566,-0.40416
7.3552e+05,1.891,0.20826,-0.19223,-0.37887
7.3552e+05,1.901,0.24213,-0.24268,-0.37743
7.3552e+05,1.915,0.2154,-0.21443,-0.33894
7.3552e+05,1.926,0.27075,-0.21382,-0.32124
7.3552e+05,1.931,0.19857,-0.21035,-0.31753
7.3552e+05,1.946,0.29806,-0.25731,-0.29032
7.3552e+05,1.955,0.26849,-0.23562,-0.27323
7.3552e+05,1.96,0.29667,-0.27648,-0.26131
7.3552e+05,1.973,0.31445,-0.28476,-0.24543
7.3552e+05,1.979,0.34794,-0.24829,-0.237
7.3552e+05,1.984,0.34613,-0.24921,-0.22311
7.3552e+05,1.994,0.31692,-0.28924,-0.19191
7.3552e+05,1.997,0.32384,-0.29279,-0.17814
7.3552e+05,2.004,0.3844,-0.24924,-0.14785
7.3552e+05,2.004,0.3641,-0.2902,-0.13283
7.3552e+05,2.009,0.37902,-0.24714,-0.11824
7.3552e+05,2.012,0.42267,-0.20818,-0.091688
7.3552e+05,2.013,0.41651,-0.22498,-0.070201
7.3552e+05,2.013,0.45182,-0.21293,-0.04349
7.3552e+05,2.013,0.47923,-0.16778,-0.024618
7.3552e+05,2.016,0.45363,-0.21267,-0.017172
7.3552e+05,2.01,0.44986,-0.15371,-0.0095141
7.3552e+05,2.007,0.44546,-0.18207,0.010142
7.3552e+05,2.006,0.43258,-0.1541,0.018883
7.3552e+05,2.005,0.41987,-0.13177,0.055786
7.3552e+05,2.003,0.46411,-0.17132,0.055261
7.3552e+05,1.998,0.37985,-0.12281,0.067797
7.3552e+05,1.994,0.35477,-0.12056,0.087358
7.3552e+05,1.99,0.41829,-0.14372,0.095832
7.3552e+05,1.983,0.39557,-0.10418,0.11061
7.3552e+05,1.981,0.3895,-0.055196,0.12004
7.3552e+05,1.974,0.37154,-0.089323,0.13028
7.3552e+05,1.968,0.33734,-0.14182,0.1469
7.3552e+05,1.96,0.32827,-0.070646,0.151
7.3552e+05,1.951,0.36094,-0.065286,0.13221
7.3552e+05,1.943,0.31538,-0.073655,0.14668
7.3552e+05,1.937,0.33005,-0.002893,0.15219
7.3552e+05,1.929,0.24912,-0.067041,0.17009
7.3552e+05,1.919,0.2532,0.0187,0.16045
7.3552e+05,1.91,0.24511,-0.036837,0.16566
7.3552e+05,1.905,0.27784,0.043891,0.16497
7.3552e+05,1.899,0.25501,0.019619,0.14657
7.3552e+05,1.892,0.28633,0.075662,0.15176
7.3552e+05,1.884,0.24007,0.034862,0.14303
7.3552e+05,1.877,0.2188,0.047484,0.13685
7.3552e+05,1.872,0.15789,0.038997,0.12965
7.3552e+05,1.866,0.1912,0.05788,0.11896
7.3552e+05,1.86,0.28298,0.062539,0.086085
7.3552e+05,1.856,0.11565,0.02472,0.097205
7.3552e+05,1.851,0.15732,0.069201,0.091393
7.3552e+05,1.848,0.14914,0.077612,0.078499
7.3552e+05,1.844,0.11335,0.039168,0.062796
7.3552e+05,1.84,0.14617,0.064748,0.053068
7.3552e+05,1.836,0.13098,0.10008,0.040466
7.3552e+05,1.833,0.11049,0.066616,0.035365
7.3552e+05,1.834,0.14601,0.10178,0.028928
7.3552e+05,1.832,0.091377,0.084621,0.009297
7.3552e+05,1.83,0.099583,0.074767,0.005106
7.3552e+05,1.827,0.13116,0.07829,-0.010779
7.3552e+05,1.826,0.10327,0.054677,-0.019648
7.3552e+05,1.827,0.085246,0.058499,-0.030528
7.3552e+05,1.826,0.059258,0.06863,-0.033172
7.3552e+05,1.827,0.083961,0.056532,-0.047747
7.3552e+05,1.826,0.095669,0.057574,-0.061633
7.3552e+05,1.831,0.064062,0.06469,-0.064849
7.3552e+05,1.832,0.10605,0.05993,-0.067613
7.3552e+05,1.833,0.10508,0.097356,-0.092841
7.3552e+05,1.836,0.1221,0.053092,-0.093119
7.3552e+05,1.838,0.068897,0.12299,-0.10155
7.3552e+05,1.843,0.10843,0.03157,-0.11461
7.3552e+05,1.844,0.025375,0.056844,-0.10497
7.3552e+05,1.846,0.10626,0.083832,-0.11885
7.3552e+05,1.85,0.14355,0.067128,-0.12612
7.3552e+05,1.855,0.086564,0.067829,-0.13292
7.3552e+05,1.858,0.13972,0.1148,-0.13354
7.3552e+05,1.862,0.1407,0.076717,-0.14349
7.3552e+05,1.866,0.10931,0.018441,-0.14669
7.3552e+05,1.87,0.1614,0.10204,-0.15345
7.3552e+05,1.876,0.1477,0.042967,-0.16188
7.3552e+05,1.88,0.15454,0.10927,-0.15214
7.3552e+05,1.886,0.14528,0.11493,-0.16615
7.3552e+05,1.887,0.15215,0.058458,-0.16143
7.3552e+05,1.895,0.19988,0.086783,-0.15557
7.3552e+05,1.898,0.10871,0.082389,-0.15982
7.3552e+05,1.903,0.20782,0.025851,-0.15878
7.3552e+05,1.913,0.24628,0.0038926,-0.15688
7.3552e+05,1.916,0.23359,0.097656,-0.16118
7.3552e+05,1.921,0.23735,0.071127,-0.13869
7.3552e+05,1.928,0.20448,0.058416,-0.14907
7.3552e+05,1.931,0.25938,0.030669,-0.15052
7.3552e+05,1.937,0.24101,0.093315,-0.13429
7.3552e+05,1.94,0.19846,0.021916,-0.12656
7.3552e+05,1.95,0.24526,-0.012128,-0.12884
7.3552e+05,1.954,0.2691,0.01976,-0.12038
7.3552e+05,1.96,0.25829,0.0040104,-0.10238
7.3552e+05,1.962,0.32451,0.055824,-0.092628
7.3552e+05,1.964,0.2585,0.0032211,-0.086278
7.3552e+05,1.968,0.27958,0.029991,-0.083128
7.3552e+05,1.969,0.33837,-0.018902,-0.062069
7.3552e+05,1.97,0.34565,-0.027443,-0.062333
7.3552e+05,1.971,0.2952,-0.03292,-0.041332
7.3552e+05,1.971,0.32446,-0.0056318,-0.030314
7.3552e+05,1.971,0.27178,-0.042621,-0.01356
7.3552e+05,1.968,0.2894,-0.07021,-0.0027209
7.3552e+05,1.971,0.31142,-0.077843,0.0065551
7.3552e+05,1.971,0.31411,-0.067736,0.022912
7.3552e+05,1.97,0.29194,-0.064043,0.030708
7.3552e+05,1.967,0.34306,-0.096385,0.046965
7.3552e+05,1.965,0.32168,-0.11633,0.064894
7.3552e+05,1.961,0.30204,-0.039894,0.076968
7.3552e+05,1.959,0.27815,-0.084652,0.089614
7.3552e+05,1.952,0.24503,-0.062305,0.10132
7.3552e+05,1.95,0.31899,-0.095584,0.11488
7.3552e+05,1.946,0.36713,-0.1161,0.11375
7.3552e+05,1.942,0.31062,-0.11344,0.13212
7.3552e+05,1.935,0.25446,-0.097769,0.14852
7.3552e+05,1.931,0.25955,-0.12522,0.15406
7.3552e+05,1.924,0.24961,-0.081878,0.15607
7.3552e+05,1.918,0.24233,-0.081348,0.16538
7.3552e+05,1.912,0.22923,-0.11692,0.18616
7.3552e+05,1.904,0.20391,-0.087491,0.18358
7.3552e+05,1.895,0.26648,-0.058259,0.19799
7.3552e+05,1.888,0.17347,-0.06856,0.19757
7.3552e+05,1.88,0.17079,-0.07263,0.2174
7.3552e+05,1.873,0.18705,-0.080258,0.208
7.3552e+05,1.863,0.1295,-0.075487,0.2132
7.3552e+05,1.853,0.077976,-0.083326,0.22404
7.3552e+05,1.841,0.08544,-0.098564,0.22581
7.3552e+05,1.83,0.15282,-0.057516,0.22161
7.3552e+05,1.818,0.095637,-0.12221,0.2188
7.3552e+05,1.81,0.1424,-0.088627,0.21351
7.3552e+05,1.8,0.13732,-0.053959,0.21701
7.3552e+05,1.791,0.073902,-0.072424,0.21358
7.3552e+05,1.78,0.065844,-0.074255,0.20974
7.3552e+05,1.771,0.039295,-0.07581,0.20604
7.3552e+05,1.759,0.031449,-0.11047,0.1791
7.3552e+05,1.75,0.023032,-0.10783,0.17624
7.3552e+05,1.739,0.041684,-0.064254,0.16708
7.3552e+05,1.73,0.051591,-0.12112,0.151
7.3552e+05,1.724,0.023414,-0.065026,0.13908
7.3552e+05,1.717,0.056856,-0.16182,0.10932
7.3552e+05,1.709,0.084673,-0.10788,0.097069
7.3552e+05,1.703,-0.0070149,-0.086795,0.087741
7.3552e+05,1.699,0.037347,-0.087484,0.06813
